,AT,V,AP,RH,PE
8215,13.69,34.03,1018.45,65.76,469.12
8216,20.3,67.32,1013.49,80.9,441.51
8217,14.93,42.44,1012.65,86.8,471.24
8218,25.43,69.13,1002.2,86.44,431.53
8219,24.85,71.98,1005.97,95.09,433.64
8220,14.67,45.01,1014.28,67.91,460.47
8221,3.63,38.44,1016.16,87.38,487.87
8222,28.54,72.99,1007.42,67.87,432.0
8223,15.26,41.2,1016.0,76.06,467.98
8224,29.88,68.08,1011.14,55.78,429.33
8225,5.65,40.72,1022.46,85.17,487.09
8226,9.2,39.82,1013.19,91.25,482.89
8227,18.85,44.63,1009.06,84.75,456.72
8228,28.16,61.47,1009.19,62.53,442.48
8229,13.15,42.44,1014.51,99.53,469.34
8230,16.97,50.9,1012.31,82.65,463.28
8231,17.33,42.28,1007.97,50.33,462.26
8232,17.39,46.21,1013.94,82.73,454.06
8233,26.26,65.06,1013.58,52.72,440.92
8234,13.72,45.01,1014.07,77.0,464.59
8235,10.99,44.63,1020.67,90.09,473.29
8236,8.94,41.74,1022.55,90.74,483.53
8237,22.5,59.43,1010.31,72.17,441.92
8238,23.62,68.63,1013.18,50.57,447.3
8239,17.17,44.68,1018.72,83.58,462.53
8240,12.47,38.25,1012.74,82.89,469.56
8241,16.65,46.18,1010.6,95.69,465.6
8242,24.56,71.94,1006.81,89.59,437.97
8243,25.49,47.45,1007.89,57.04,444.52
8244,7.33,40.0,1018.96,80.76,478.16
8245,20.52,43.79,1015.9,68.1,463.93
8246,13.61,41.16,1020.49,75.09,462.67
8247,22.5,45.38,1014.11,65.08,458.19
8248,28.24,65.27,1013.43,48.74,439.36
8249,30.04,67.25,1017.65,52.84,435.17
8250,14.38,44.84,1024.59,81.68,471.6
8251,24.78,68.63,1013.96,43.7,448.43
8252,19.99,40.79,1003.15,87.55,455.28
8253,16.01,43.69,1017.12,62.43,465.89
8254,29.09,72.43,1006.86,65.47,427.3
8255,13.31,40.03,1017.73,84.48,470.31
8256,33.34,69.88,1007.65,42.72,437.84
8257,26.88,59.21,1013.54,58.13,437.11
8258,15.69,37.87,1022.63,87.71,462.16
8259,27.58,78.05,1010.83,94.98,431.95
8260,20.51,63.86,1020.65,75.36,447.18
8261,13.56,39.52,1016.61,78.35,470.67
8262,22.64,59.27,1012.58,83.55,446.2
8263,30.29,71.58,1010.01,54.03,434.27
8264,10.15,41.62,1015.86,97.4,463.89
8265,23.07,57.5,1015.7,75.47,447.49
8266,7.29,40.96,1023.01,90.78,488.65
8267,25.34,69.48,1008.4,74.79,433.81
8268,19.66,58.79,1017.17,84.16,447.93
8269,17.77,56.53,1019.57,79.89,457.94
8270,14.34,42.86,1031.75,66.81,466.17
8271,14.4,42.99,1010.3,89.72,469.34
8272,18.31,62.1,1020.38,79.02,455.24
8273,13.56,40.03,1017.73,83.76,472.59
8274,6.17,41.31,1002.49,87.59,481.27
8275,25.04,51.95,1005.56,66.53,449.45
8276,14.49,41.16,1000.5,82.17,465.24
8277,22.31,43.43,1010.64,56.44,449.67
8278,16.38,46.97,1013.6,73.67,459.87
8279,23.48,65.12,1015.82,60.83,445.66
8280,11.58,39.69,1005.17,86.55,469.6
8281,14.74,43.99,1023.13,86.31,461.82
8282,15.33,42.28,1008.19,66.15,465.2
8283,26.14,69.14,1007.1,88.27,439.03
8284,32.86,68.51,1008.43,46.78,432.38
8285,28.88,63.76,1010.16,56.34,435.54
8286,27.59,54.2,1013.1,51.61,439.31
8287,21.85,69.94,1010.89,79.4,443.0
8288,6.58,43.02,1014.03,84.95,488.22
8289,20.38,62.52,1017.85,75.56,456.56
8290,9.53,38.18,1018.43,75.33,476.54
8291,16.76,53.16,1014.13,81.87,457.98
8292,32.31,68.94,1006.11,71.78,431.14
8293,10.22,39.96,1025.05,96.05,471.36
8294,10.72,39.35,1015.35,86.43,480.18
8295,21.68,64.15,1021.09,70.88,454.32
8296,21.13,51.43,1007.43,88.72,445.4
8297,29.14,75.23,1010.15,54.87,434.82
8298,12.04,43.69,1016.58,80.16,474.97
8299,10.1,41.4,1024.29,85.94,474.28
8300,28.72,68.14,1005.82,46.52,443.26
8301,28.84,60.23,1009.7,59.0,437.82
8302,18.68,52.84,1004.65,88.27,450.19
8303,16.5,44.63,1020.58,64.11,458.78
8304,27.18,64.44,1012.81,61.27,440.3
8305,20.08,58.79,1017.32,81.59,451.21
8306,19.64,56.65,1020.79,73.88,456.03
8307,27.77,62.26,1010.88,66.45,430.19
8308,31.4,71.06,1008.44,74.77,433.34
8309,3.68,39.64,1011.31,84.05,490.02
8310,11.89,40.03,1019.53,89.48,471.85
8311,7.63,40.56,1023.13,81.01,486.7
8312,26.38,71.73,1010.04,69.45,431.66
8313,22.89,48.98,1014.55,48.21,448.56
8314,17.98,53.29,1018.29,83.46,455.71
8315,14.22,48.6,1006.26,88.05,459.69
8316,22.35,57.76,1017.92,68.18,453.74
8317,22.2,57.17,1009.82,78.43,447.75
8318,16.89,49.21,1015.19,70.39,458.25
8319,22.51,59.21,1018.35,71.97,444.66
8320,15.11,42.99,1007.53,85.75,466.25
8321,25.15,73.67,1007.42,85.48,435.9
8322,15.47,44.9,1021.59,81.74,465.61
8323,11.1,40.0,1021.29,86.58,477.2
8324,20.78,60.84,1018.66,80.4,445.82
8325,20.94,68.12,1012.43,78.2,446.41
8326,5.52,42.85,1012.77,93.82,478.98
8327,16.19,36.99,1007.37,92.4,462.94
8328,27.06,72.58,1009.24,90.31,429.18
8329,19.92,48.98,1014.32,64.99,455.57
8330,18.53,61.27,1019.84,75.22,454.72
8331,12.21,41.67,1012.88,85.19,475.07
8332,11.59,40.05,1014.96,86.22,474.46
8333,26.61,72.43,1007.71,75.82,427.61
8334,18.4,44.92,1024.88,64.89,458.36
8335,24.8,66.51,1016.74,65.72,441.34
8336,25.47,60.75,1007.27,65.91,438.42
8337,28.57,75.33,1003.16,76.14,431.58
8338,31.01,73.5,1010.92,48.61,432.41
8339,24.38,57.17,1009.85,74.46,444.59
8340,28.46,60.23,1010.2,63.38,439.88
8341,18.16,43.72,1008.64,75.22,454.98
8342,10.6,41.17,1018.38,87.92,478.47
8343,24.19,68.94,1007.37,70.83,439.52
8344,12.2,39.72,1018.07,54.83,471.33
8345,27.95,73.5,1010.42,58.01,435.45
8346,30.38,71.58,1010.17,50.45,433.75
8347,28.48,54.2,1013.14,49.51,440.55
8348,11.3,43.14,1019.56,99.83,469.73
8349,29.19,70.32,1008.28,55.42,427.9
8350,30.75,71.22,1006.47,48.06,437.96
8351,12.37,43.22,1009.1,76.06,468.49
8352,25.75,60.95,1014.75,53.3,443.73
8353,28.18,67.17,1006.84,75.55,438.49
8354,21.89,74.93,1016.11,77.88,448.47
8355,24.79,50.78,1008.78,61.88,445.3
8356,30.86,70.32,1011.88,62.68,433.71
8357,13.51,43.22,1009.63,75.02,465.89
8358,29.35,68.31,1010.46,46.2,445.86
8359,19.98,60.77,1017.72,90.71,448.46
8360,21.77,42.23,1013.03,67.44,462.51
8361,12.43,41.62,1011.87,80.57,460.61
8362,3.4,39.64,1011.1,83.43,459.86
8363,24.73,74.22,1010.15,79.83,436.55
8364,25.54,70.47,1009.28,73.5,436.16
8365,25.88,63.73,1009.48,77.17,438.42
8366,23.07,70.47,1008.64,83.37,439.04
8367,30.66,70.98,1007.6,72.08,435.66
8368,13.77,41.58,1020.63,72.94,459.75
8369,12.57,43.8,1023.2,56.85,466.68
8370,31.1,71.32,1008.09,45.87,437.54
8371,22.24,64.27,1012.97,89.54,443.76
8372,29.08,52.84,1006.14,40.09,438.24
8373,19.35,39.72,1002.5,51.24,455.29
8374,28.88,54.89,1007.16,46.6,440.99
8375,31.7,70.36,1006.26,58.18,438.38
8376,13.25,44.92,1024.11,89.34,469.18
8377,18.55,41.1,1002.02,65.16,459.97
8378,28.69,71.29,1009.22,68.35,433.07
8379,13.74,42.74,1029.54,70.0,465.92
8380,23.97,64.33,1010.54,84.65,443.87
8381,18.44,39.72,1001.14,66.83,460.44
8382,16.88,56.89,1014.01,82.1,457.0
8383,12.82,46.18,1018.53,88.46,466.06
8384,7.18,38.56,1016.49,70.37,487.63
8385,24.34,62.96,1019.7,61.44,446.09
8386,26.63,62.44,1010.86,70.82,438.25
8387,11.43,41.16,1022.81,92.04,466.86
8388,27.24,66.75,1017.78,69.6,433.65
8389,15.01,42.77,1018.21,73.22,462.6
8390,11.21,40.75,1016.45,86.14,479.2
8391,31.46,71.8,1010.75,54.88,434.96
8392,13.65,42.86,1015.41,87.67,471.75
8393,9.57,39.82,1013.12,89.15,468.02
8394,11.46,44.85,1014.3,63.24,475.33
8395,25.03,60.84,1017.69,59.23,441.58
8396,14.6,44.84,1023.58,88.21,464.88
8397,28.88,73.68,1015.25,47.73,432.93
8398,13.82,44.84,1023.72,95.24,467.95
8399,7.87,41.06,1020.91,87.64,486.57
8400,2.34,39.42,1028.47,69.68,490.34
8401,23.58,70.04,1010.95,76.32,435.47
8402,21.49,70.32,1009.07,92.25,443.04
8403,15.84,41.66,1009.69,62.81,465.5
8404,25.82,61.08,1013.64,66.4,448.46
8405,10.18,40.81,1015.79,81.42,475.13
8406,28.4,69.34,1009.76,70.4,436.5
8407,12.35,41.38,1021.99,55.38,474.94
8408,16.52,43.7,1015.08,58.36,466.73
8409,9.6,42.03,1017.66,92.27,474.65
8410,7.54,38.56,1016.49,69.1,486.76
8411,8.04,41.92,1029.7,92.21,482.58
8412,11.82,41.26,1020.74,91.14,466.95
8413,21.62,48.78,1020.06,85.09,448.52
8414,15.41,44.78,1007.69,65.17,456.83
8415,26.47,63.13,1013.72,79.4,441.81
8416,31.5,74.16,1011.72,56.42,436.43
8417,12.24,49.83,1007.9,94.28,466.83
8418,13.52,41.44,1015.81,65.97,472.11
8419,10.02,39.66,1016.34,79.98,480.05
8420,21.01,44.05,1010.61,64.12,445.07
8421,8.35,43.52,1022.78,97.34,479.31
8422,14.12,39.52,1016.79,75.89,472.32
8423,35.2,73.56,1006.56,45.72,434.37
8424,25.28,72.39,1002.28,89.43,432.52
8425,14.3,41.93,1020.6,65.38,471.32
8426,19.32,52.9,1016.86,68.2,457.66
8427,22.04,69.51,1013.25,56.15,446.34
8428,28.07,66.17,1010.58,64.11,443.77
8429,23.09,60.95,1015.02,68.78,450.31
8430,27.17,61.25,1013.03,70.43,435.9
8431,26.44,71.64,1004.55,85.53,435.61
8432,27.23,44.05,1005.69,58.91,440.2
8433,17.68,40.89,1011.24,61.37,462.08
8434,27.18,79.05,1008.99,94.32,434.01
8435,27.89,68.12,1012.78,48.72,435.69
8436,13.5,54.3,1016.2,77.46,468.92
8437,28.11,66.17,1010.51,65.16,444.2
8438,28.75,70.02,1010.33,46.55,440.31
8439,25.56,74.99,1005.41,85.75,433.63
8440,12.84,50.59,1020.08,88.08,470.96
8441,20.18,56.53,1020.3,77.1,454.14
8442,25.65,69.45,1013.95,50.42,436.24
8443,21.08,52.05,1012.28,45.25,453.4
8444,14.33,45.51,1015.42,71.55,468.92
8445,29.13,62.26,1010.51,52.94,436.37
8446,31.73,74.67,1016.38,44.51,425.34
8447,18.0,53.16,1013.02,82.47,455.69
8448,12.39,44.58,1016.38,84.95,475.37
8449,28.26,63.13,1012.0,68.35,440.58
8450,14.59,42.44,1012.7,83.92,470.86
8451,16.22,46.36,1020.04,91.73,460.73
8452,25.99,59.54,1007.78,74.48,441.32
8453,20.84,59.8,1016.96,75.05,451.13
8454,26.85,74.16,1008.66,93.8,431.16
8455,7.24,39.04,1019.0,68.69,485.57
8456,14.01,43.34,1016.95,83.41,463.81
8457,17.66,44.9,1020.5,71.33,457.11
8458,11.6,40.96,1023.95,86.83,473.66
8459,16.72,44.78,1007.75,56.79,453.39
8460,12.77,40.71,1014.66,72.81,471.59
8461,11.08,38.16,1014.45,74.99,473.32
8462,8.96,40.02,1031.21,82.32,475.47
8463,9.86,41.01,1018.49,98.71,467.37
8464,17.18,46.0,1002.74,100.1,454.02
8465,14.5,53.82,1016.81,62.89,464.27
8466,24.01,65.18,1012.57,76.02,437.27
8467,24.79,67.83,1009.32,61.46,438.36
8468,11.67,44.6,1018.09,92.53,467.96
8469,21.28,70.32,1011.06,90.12,439.0
8470,20.96,69.48,1011.04,82.63,444.31
8471,26.57,73.21,1002.31,92.51,431.68
8472,16.43,48.06,1010.73,61.26,459.63
8473,26.22,65.34,1015.17,47.25,444.06
8474,24.88,52.36,1014.45,68.39,452.31
8475,12.22,40.71,1021.25,80.83,477.07
8476,22.28,58.12,1014.54,83.27,448.97
8477,9.14,37.36,1015.22,78.06,491.97
8478,27.34,70.98,1008.82,71.42,438.73
8479,24.9,58.49,1011.06,65.14,444.19
8480,13.26,40.83,1007.97,90.63,472.14
8481,21.86,64.45,1015.83,63.36,457.8
8482,18.55,41.85,1015.24,62.47,467.51
8483,26.26,74.9,1003.85,81.94,437.44
8484,5.15,40.78,1025.34,95.84,483.03
8485,10.8,39.58,1011.99,87.54,478.24
8486,27.99,71.64,1007.79,72.67,437.81
8487,18.4,50.16,1011.51,98.07,453.78
8488,15.17,36.71,1013.5,77.44,471.93
8489,13.18,40.83,1007.67,95.44,472.36
8490,30.37,67.45,1015.35,45.6,431.38
8491,24.88,71.94,1006.85,87.32,433.3
8492,14.87,42.77,1017.94,75.06,462.03
8493,20.34,69.45,1012.76,91.05,442.73
8494,5.71,40.77,1022.51,89.58,485.75
8495,28.62,79.74,1008.12,65.39,436.12
8496,12.75,39.58,1010.8,77.31,473.46
8497,19.76,48.92,1010.48,46.57,456.69
8498,19.75,54.2,1011.43,83.5,448.89
8499,11.61,41.17,1019.57,58.82,476.81
8500,9.63,43.02,1012.4,68.41,480.21
8501,26.65,63.78,1015.32,53.95,440.26
8502,24.63,65.38,1010.43,40.68,446.23
8503,19.94,56.53,1020.48,76.43,453.8
8504,15.18,43.67,1011.59,92.58,467.74
8505,25.79,63.9,1014.39,60.49,442.7
8506,12.64,40.71,1024.2,65.21,476.37
8507,21.7,70.32,1009.12,91.3,438.52
8508,12.19,40.23,1017.45,82.07,474.91
8509,27.73,67.69,1007.47,59.42,431.72
8510,20.83,70.72,1009.56,89.37,446.48
8511,16.7,46.18,1011.2,96.84,456.2
8512,8.27,39.64,1011.0,84.64,479.91
8513,27.17,67.45,1015.67,49.03,429.87
8514,14.92,46.18,1014.21,98.82,465.63
8515,27.47,66.86,1006.1,70.2,437.45
8516,9.72,41.44,1015.17,84.41,481.85
8517,19.97,50.78,1008.75,92.7,446.57
8518,18.37,51.86,1018.8,74.3,461.14
8519,14.85,40.8,1025.38,53.29,471.78
8520,22.92,60.37,1007.05,89.94,438.86
8521,15.2,40.55,1005.0,88.4,465.09
8522,28.07,61.47,1008.68,64.83,442.59
8523,10.72,41.17,1019.68,60.71,479.21
8524,16.09,48.78,1015.78,91.12,454.23
8525,18.68,53.29,1018.16,75.01,459.89
8526,14.48,40.83,1009.42,81.74,469.64
8527,28.41,61.47,1008.94,56.56,442.54
8528,24.03,62.44,1010.96,79.88,430.66
8529,28.31,74.33,1011.89,69.77,428.46
8530,21.79,60.93,1006.44,87.68,443.01
8531,28.53,69.84,1004.46,68.03,427.72
8532,9.84,36.66,1026.7,70.02,477.62
8533,34.66,74.33,1012.0,32.19,425.89
8534,21.99,58.96,1014.09,61.3,453.38
8535,23.69,73.67,1007.19,86.73,437.57
8536,21.94,64.69,1007.39,77.58,449.36
8537,14.51,49.83,1006.27,91.65,460.45
8538,13.72,45.09,1012.95,87.41,466.24
8539,15.03,43.71,1025.07,83.25,463.12
8540,6.99,39.37,1020.19,75.06,487.18
8541,28.03,68.67,1005.52,58.16,438.8
8542,10.9,41.93,1014.96,96.24,477.93
8543,5.51,41.03,1022.28,84.5,491.84
8544,17.02,51.86,1021.53,81.28,460.0
8545,14.39,44.21,1019.77,85.7,465.03
8546,24.05,70.4,1006.83,92.35,442.07
8547,20.99,50.78,1008.55,75.14,449.07
8548,21.02,61.5,1008.52,77.74,448.08
8549,31.01,69.13,1000.93,62.96,425.69
8550,12.38,41.62,1012.37,84.15,461.07
8551,23.37,70.94,1008.01,81.28,441.56
8552,12.22,40.78,1024.02,85.46,464.12
8553,15.28,48.14,1012.55,69.65,460.75
8554,25.09,57.43,1013.2,70.42,446.11
8555,23.87,50.39,1012.96,76.05,452.59
8556,15.43,40.89,1010.63,73.03,468.35
8557,24.34,48.78,1018.0,73.44,448.54
8558,25.09,71.58,1010.17,86.01,434.51
8559,16.37,53.16,1014.89,74.84,459.52
8560,11.8,41.54,1020.0,65.85,476.12
8561,24.85,68.37,1006.5,68.37,442.66
8562,17.16,40.55,1000.26,72.21,461.58
8563,13.09,54.3,1017.61,82.38,471.0
8564,10.25,41.46,1018.67,84.41,479.28
8565,28.39,65.51,1014.52,66.48,438.78
8566,31.55,69.75,1010.12,58.36,435.01
8567,23.84,49.21,1013.1,44.72,445.44
8568,14.46,42.86,1031.34,69.84,464.44
8569,24.16,65.06,1013.88,58.96,442.32
8570,20.82,63.77,1014.28,86.37,448.9
8571,17.0,49.78,1005.32,100.1,453.77
8572,11.45,45.01,1018.88,92.12,470.4
8573,18.26,58.96,1014.04,69.7,457.43
8574,10.74,43.67,1011.75,80.1,477.32
8575,20.89,67.71,1006.12,59.12,445.39
8576,11.82,41.54,1019.96,67.65,476.97
8577,25.44,65.06,1013.82,55.72,440.09
8578,29.92,69.75,1009.12,67.15,441.5
8579,21.11,58.49,1011.6,80.44,449.16
8580,14.6,53.82,1016.28,64.83,462.86
8581,25.96,63.78,1016.95,49.47,443.8
8582,18.32,39.53,1008.15,64.85,454.44
8583,21.36,68.28,1007.6,72.37,445.91
8584,15.7,42.99,1007.51,76.05,464.59
8585,26.82,75.08,1005.93,60.81,441.14
8586,15.22,41.35,1003.12,95.45,464.56
8587,27.68,69.34,1008.28,70.9,436.37
8588,27.14,70.32,1007.08,73.08,427.21
8589,28.99,54.2,1012.79,41.9,442.6
8590,32.55,69.89,1013.87,40.09,428.84
8591,27.01,63.78,1016.72,47.89,442.6
8592,6.31,42.07,1004.61,77.74,483.27
8593,23.31,60.08,1017.14,64.35,452.65
8594,10.66,41.93,1016.12,94.16,479.61
8595,26.82,64.96,999.72,63.55,427.51
8596,12.36,45.09,1013.05,88.4,467.2
8597,10.2,40.67,1016.15,73.2,482.26
8598,29.17,74.34,1004.51,82.02,433.03
8599,12.03,40.75,1015.93,85.07,474.97
8600,31.27,69.13,1009.45,57.01,425.48
8601,24.8,72.24,1011.58,83.61,435.25
8602,24.43,72.43,1008.03,85.56,434.71
8603,24.14,63.21,1012.28,89.08,440.74
8604,28.13,56.9,1007.17,51.66,436.95
8605,19.15,39.72,1001.49,58.62,457.45
8606,11.05,40.75,1016.55,87.08,478.07
8607,25.23,66.44,1011.37,51.3,438.28
8608,26.86,70.47,1007.18,72.38,434.59
8609,12.15,71.14,1019.56,86.06,462.51
8610,18.5,41.85,1015.81,64.78,466.8
8611,21.93,58.96,1014.23,58.58,453.42
8612,10.14,45.01,1018.12,94.32,473.56
8613,14.04,48.79,1017.62,75.25,464.09
8614,24.14,60.07,1016.56,58.08,440.17
8615,13.48,41.44,1015.64,71.46,471.39
8616,14.26,43.34,1017.24,81.54,464.62
8617,19.99,65.94,1012.28,75.42,447.22
8618,16.52,53.16,1014.68,76.82,457.81
8619,22.75,58.79,1011.44,84.47,445.67
8620,15.31,40.66,1016.46,84.64,458.26
8621,21.33,58.46,1016.17,79.73,445.27
8622,30.28,74.67,1016.45,55.76,428.27
8623,19.08,44.63,1020.05,41.07,455.95
8624,23.94,51.95,1008.18,71.87,451.84
8625,21.12,62.52,1015.62,78.98,450.93
8626,22.61,60.27,1018.81,83.27,440.98
8627,14.85,44.63,1020.67,75.76,460.06
8628,27.26,63.77,1014.07,66.58,436.01
8629,31.96,71.29,1008.39,47.51,433.04
8630,25.3,58.46,1015.91,69.71,439.25
8631,24.49,65.61,1014.71,63.47,447.26
8632,24.44,72.99,1008.38,91.66,435.47
8633,17.89,44.78,1010.03,53.78,457.74
8634,11.92,43.8,1022.96,60.49,470.33
8635,23.34,63.73,1012.1,79.11,443.68
8636,18.89,66.86,1012.38,71.96,454.02
8637,18.63,50.16,1010.21,97.13,450.14
8638,24.43,60.07,1015.59,59.99,444.71
8639,9.83,41.17,1019.34,72.29,478.21
8640,16.68,43.14,1018.39,76.48,459.83
8641,22.29,45.01,1012.4,51.58,449.08
8642,5.63,39.22,1013.35,77.67,486.83
8643,13.72,34.03,1018.57,65.95,469.25
8644,13.02,45.51,1015.24,80.05,468.46
8645,8.9,40.77,1011.67,90.26,479.18
8646,26.44,71.73,1009.52,81.75,430.55
8647,27.07,74.87,1010.09,58.97,440.47
8648,27.74,70.32,1009.58,50.29,433.47
8649,31.5,70.32,1011.44,64.09,435.13
8650,21.81,43.77,1011.97,64.72,453.13
8651,15.86,49.69,1015.59,87.26,462.84
8652,20.31,69.94,1009.7,86.53,446.87
8653,23.23,64.69,1008.12,76.6,444.01
8654,18.39,52.08,1006.53,100.09,449.96
8655,30.68,73.67,1005.63,57.05,429.64
8656,29.09,67.07,1005.99,41.39,429.93
8657,27.35,60.75,1008.98,67.56,435.14
8658,28.46,73.67,1005.67,71.21,429.15
8659,31.21,66.44,1008.57,65.76,430.7
8660,18.89,63.09,1018.47,84.85,450.0
8661,26.71,68.3,1015.07,62.7,436.66
8662,13.52,42.07,1017.91,90.21,464.07
8663,24.17,48.41,1008.46,76.19,442.62
8664,7.67,41.66,1016.25,77.0,485.03
8665,19.44,59.21,1018.5,88.35,448.04
8666,27.0,69.4,1004.86,82.2,433.83
8667,18.16,43.96,1012.78,78.33,465.26
8668,19.28,65.46,1013.77,64.24,448.91
8669,15.43,38.58,1016.58,81.17,463.44
8670,16.32,43.5,1021.3,72.6,460.07
8671,33.12,68.31,1010.3,42.29,441.13
8672,8.48,38.5,1013.5,66.51,485.29
8673,20.76,70.72,1009.73,89.04,448.85
8674,18.76,52.9,1016.27,64.7,458.26
8675,24.5,60.77,1017.15,73.66,439.91
8676,32.4,68.14,1004.44,34.53,425.91
8677,17.82,65.48,1019.64,86.6,449.21
8678,27.27,67.9,1006.36,62.12,436.64
8679,20.14,65.06,1014.81,80.01,444.84
8680,24.8,65.48,1018.56,62.05,442.02
8681,26.42,71.06,1008.12,87.32,435.6
8682,15.34,41.96,1012.08,100.12,468.33
8683,28.66,50.05,1006.08,47.74,435.94
8684,14.2,52.75,1025.64,61.02,465.48
8685,26.12,75.6,1017.41,72.31,439.68
8686,24.14,62.66,1007.33,73.27,439.93
8687,23.43,54.42,1013.58,70.99,454.86
8688,10.41,36.71,1022.02,84.56,474.2
8689,23.27,60.84,1019.13,67.24,440.22
8690,18.36,53.16,1013.14,79.89,457.94
8691,15.8,40.66,1016.15,88.24,458.55
8692,22.95,63.94,1013.87,80.37,447.13
8693,19.79,60.1,1010.47,84.04,452.41
8694,34.43,68.51,1010.17,34.09,431.39
8695,26.31,68.51,1013.26,68.66,435.91
8696,11.94,44.6,1018.69,85.33,468.53
8697,10.82,39.96,1025.53,95.89,468.57
8698,17.49,40.55,1001.73,73.15,462.37
8699,26.23,59.87,1012.93,66.62,447.16
8700,7.26,41.22,1014.86,97.82,488.75
8701,9.42,41.4,1029.21,86.4,474.75
8702,16.85,39.64,1008.82,80.81,464.2
8703,26.31,52.09,1013.39,53.59,447.04
8704,30.69,69.89,1013.9,42.85,431.01
8705,16.55,39.64,1009.07,77.8,465.29
8706,16.29,50.88,1013.79,99.15,456.28
8707,12.49,38.25,1012.61,83.32,470.63
8708,10.15,41.46,1019.56,81.79,479.32
8709,21.71,58.05,1013.07,85.75,449.38
8710,13.92,44.47,1029.36,70.86,467.29
8711,24.04,51.95,1006.13,73.92,450.07
8712,20.03,69.45,1013.47,86.66,441.54
8713,31.7,76.09,1007.06,72.39,441.36
8714,26.0,69.88,1007.99,87.07,434.79
8715,25.35,74.33,1015.29,77.84,435.66
8716,24.49,49.82,1017.09,64.02,451.42
8717,24.27,63.87,1018.88,53.96,420.26
8718,24.51,58.79,1016.11,61.7,443.5
8719,12.06,52.72,1024.53,80.05,467.21
8720,18.53,48.98,1014.24,74.29,452.73
8721,18.31,42.23,1012.88,79.32,464.45
8722,24.97,63.86,1018.64,52.01,441.61
8723,10.02,39.96,1024.88,96.85,473.22
8724,25.45,72.24,1011.44,80.54,434.92
8725,26.74,49.02,1008.18,67.59,438.06
8726,23.45,51.95,1005.23,76.17,449.07
8727,11.1,44.85,1014.27,65.08,477.03
8728,24.16,60.29,1018.09,63.49,446.17
8729,5.45,39.04,1020.07,77.05,487.33
8730,24.99,51.43,1006.95,79.63,441.45
8731,18.32,65.94,1012.74,86.77,450.5
8732,21.63,71.85,1009.44,76.89,434.1
8733,8.53,38.18,1017.54,76.49,480.86
8734,28.85,59.27,1011.69,51.8,440.3
8735,23.23,60.32,1016.73,78.35,447.09
8736,4.93,38.44,1015.65,71.47,485.01
8737,18.76,44.71,1015.15,30.83,462.18
8738,25.52,67.17,1007.33,85.12,440.02
8739,12.38,48.04,1012.78,100.13,465.99
8740,16.05,43.14,1010.67,79.36,463.06
8741,26.75,70.32,1007.61,54.09,433.46
8742,30.03,68.84,1011.41,53.82,439.31
8743,24.78,50.16,1004.56,70.22,448.51
8744,26.97,64.45,1009.43,53.96,443.75
8745,27.98,67.17,1007.32,75.29,440.68
8746,26.33,61.41,1011.9,52.1,452.79
8747,11.34,45.17,1018.32,96.24,472.13
8748,18.8,44.78,1009.65,46.0,462.79
8749,5.23,40.78,1025.13,92.74,483.12
8750,10.8,39.28,1010.7,82.62,478.8
8751,19.32,44.71,1015.3,28.81,464.38
8752,33.15,70.4,1003.72,53.98,430.15
8753,12.8,39.16,1015.94,89.83,472.47
8754,19.3,46.93,1014.83,66.71,456.62
8755,26.33,60.06,1005.86,41.57,450.16
8756,30.8,70.94,1007.06,63.09,432.44
8757,21.52,66.51,1015.32,72.85,444.87
8758,18.63,45.87,1007.98,79.9,453.79
8759,16.69,44.78,1010.41,58.18,456.17
8760,12.49,41.62,1011.37,82.68,461.35
8761,32.06,75.33,1001.96,63.15,432.92
8762,8.82,43.56,1014.95,81.54,482.71
8763,25.14,64.63,1020.63,54.0,446.63
8764,21.71,60.27,1015.74,89.76,441.19
8765,19.65,44.89,1009.76,75.36,451.35
8766,22.63,58.96,1013.62,56.67,451.41
8767,11.82,41.67,1012.94,84.51,476.73
8768,18.41,44.89,1009.75,77.24,448.88
8769,32.09,70.4,1003.73,55.65,434.64
8770,33.4,70.8,1009.17,57.01,432.46
8771,11.83,44.21,1019.37,85.31,463.62
8772,6.33,39.33,1012.06,93.16,492.22
8773,15.02,37.64,1016.49,83.28,463.93
8774,28.93,74.78,1009.48,56.4,437.34
8775,14.81,39.58,1011.62,73.64,467.32
8776,13.25,41.62,1010.8,77.81,457.64
8777,18.27,65.94,1013.09,84.72,450.33
8778,23.77,51.43,1006.67,84.09,441.54
8779,12.8,44.34,1016.52,86.73,473.42
8780,13.94,47.83,1004.83,81.2,465.13
8781,16.44,43.96,1013.66,76.31,468.57
8782,29.53,64.44,1013.22,59.75,440.1
8783,29.1,70.4,1003.97,77.57,430.98
8784,6.04,41.14,1027.92,87.12,481.37
8785,25.11,62.26,1011.12,78.01,434.97
8786,17.13,42.86,1014.15,73.6,463.09
8787,20.54,49.15,1021.02,56.0,458.6
8788,14.02,44.47,1028.02,68.97,465.93
8789,10.22,37.83,1005.94,93.53,471.79
8790,31.46,77.17,1009.26,59.61,435.56
8791,23.64,71.25,1004.92,93.87,442.26
8792,26.69,59.21,1012.55,57.59,436.33
8793,25.1,69.89,1015.42,85.81,434.98
8794,6.23,40.96,1022.49,93.15,488.82
8795,13.74,38.73,1004.34,82.82,470.06
8796,27.35,61.47,1008.43,70.65,443.67
